what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1445960578703
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1445960578840
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1445960579003
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1445960579154
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1445960579464
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1445960579653
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1445960579832
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1445960580286
started,bundle,rcs.rtpl.signal.builder,1.0.9.b,"rcs.rtpl.signal.builder",1445960610240
executed,command,rcs.rtpl.signal.builder,1.0.9.b,"rcs.rtpl.signal.builder.commands.runSignal",1445960610241
started,bundle,rcs.rtpl.signal.preferences,1.0.1.b,"rcs.rtpl.signal.preferences",1445960610526
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445960610608
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445960612155
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1445960615453
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.runEsterel",1445960618898
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445960619276
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445960621298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445960621629
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445960623109
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1445960671948
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.runEsterel",1445960694096
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445960694465
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445960696653
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445960696966
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445960697184
activated,editor,rcs.rtpl.xtext.esterel2012.ui,1.0.4,"rcs.rtpl.xtext.esterel2012.Esterel",1445960718837
activated,editor,rcs.rtpl.xtext.esterel2012.ui,1.0.4,"rcs.rtpl.xtext.esterel2012.Esterel",1445960723150
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1445960727300
activated,editor,rcs.rtpl.xtext.esterel2012.ui,1.0.4,"rcs.rtpl.xtext.esterel2012.Esterel",1445960744434
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1445960797627
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.runEsterel",1445960812920
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445960813295
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445960815435
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445960815773
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445960815940
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1445960820715
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1445960905887
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.runEsterel",1445960908585
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445960908955
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445960913739
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445960914059
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445960914253
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1445960927139
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.runEsterel",1445960930521
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445960930872
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445960941822
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445960942143
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445960942847
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445960942874
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445961024829
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1445961038444
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445961054549
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445961055753
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1445961055784
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1445961115761
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1445961146586
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1445961155382
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.runEsterel",1445961164414
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445961164764
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445961169131
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445961169469
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445961231960
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.runEsterel",1445961237276
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445961237659
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445961240116
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445961240436
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445961241146
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445961241186
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445961269404
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1445961275806
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.runEsterel",1445961285127
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445961285508
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445961288103
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445961288427
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445961289148
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445961289178
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445961390124
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1445961419098
activated,editor,rcs.rtpl.xtext.esterel2012.ui,1.0.4,"rcs.rtpl.xtext.esterel2012.Esterel",1445961436679
activated,editor,rcs.rtpl.xtext.esterel2012.ui,1.0.4,"rcs.rtpl.xtext.esterel2012.Esterel",1445961437807
activated,editor,rcs.rtpl.xtext.esterel2012.ui,1.0.4,"rcs.rtpl.xtext.esterel2012.Esterel",1445961438728
activated,editor,rcs.rtpl.xtext.esterel2012.ui,1.0.4,"rcs.rtpl.xtext.esterel2012.Esterel",1445961445878
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1445961465699
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.runEsterel",1445961475717
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445961476103
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445961477938
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445961478250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445961478962
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445961478997
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445961539475
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1445961543579
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1445961547913
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1445961581250
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1445961584896
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1445961586436
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.runEsterel",1445961593232
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445961593610
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445961595387
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445961595718
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445961675171
activated,editor,rcs.rtpl.xtext.esterel2012.ui,1.0.4,"rcs.rtpl.xtext.esterel2012.Esterel",1445961675889
activated,editor,rcs.rtpl.xtext.esterel2012.ui,1.0.4,"rcs.rtpl.xtext.esterel2012.Esterel",1445961677311
activated,editor,rcs.rtpl.xtext.esterel2012.ui,1.0.4,"rcs.rtpl.xtext.esterel2012.Esterel",1445961679519
activated,editor,rcs.rtpl.xtext.esterel2012.ui,1.0.4,"rcs.rtpl.xtext.esterel2012.Esterel",1445961712735
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1445961721107
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1445961725651
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1445961743681
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1445961751280
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.runEsterel",1445961752586
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445961752942
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445961755581
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445961755933
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445962032197
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1445962083381
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.runEsterel",1445962103493
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445962103871
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445962105636
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445962105981
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445962142522
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445962146862
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445962158252
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445962158951
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445962159180
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445962159743
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445962160033
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445962160757
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445962163124
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445962163807
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445962164984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445962165903
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445962166428
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445962167623
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445962167936
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445962168615
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445962169184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445962169739
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445962170166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445962170655
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445962171056
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445962171606
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445962171963
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445962172574
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445962172883
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1445962183916
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1445962200118
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.runEsterel",1445962210657
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445962211000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445962212602
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445962212921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445962213616
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445962213678
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445962224609
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1445962230318
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445962232071
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445962233293
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445962233350
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445962235869
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.runEsterel",1445962239862
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445962240226
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445962241994
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445962242323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445962243013
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445962243085
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445962278352
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1445962285652
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1445962301657
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1445962545212
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1445962566692
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445962597606
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445962722199
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445962724595
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445962726053
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1445962726569
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1445962726569
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1445962726570
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1445962726570
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1445962726570
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1445962726570
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1445962726571
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1445962726572
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1445962726572
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.search",1445962726573
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1445962726573
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1445962726573
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201202111925,"org.eclipse.cdt.gdb.ui",1445962726574
stopped,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1445962726574
stopped,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1445962726574
stopped,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1445962726575
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.traditional",1445962726575
stopped,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1445962726575
stopped,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1445962726576
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.ui,1.0.1.201202152032,"org.eclipse.linuxtools.cdt.autotools.ui",1445962726577
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1445962726577
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.ui",1445962726581
stopped,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1445962726581
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1445962726581
stopped,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1445962726583
stopped,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1445962726584
stopped,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1445962726584
stopped,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1445962726584
stopped,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1445962726586
stopped,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1445962726601
stopped,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1445962726602
stopped,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1445962726603
stopped,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1445962726604
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk",1445962726605
stopped,bundle,org.eclipse.rse.importexport,1.2.200.v201105021534,"org.eclipse.rse.importexport",1445962726607
stopped,bundle,org.eclipse.rse.subsystems.shells.telnet,1.2.200.v201101042155,"org.eclipse.rse.subsystems.shells.telnet",1445962726607
stopped,bundle,org.eclipse.rse.shells.ui,3.0.301.R33x_v201107181530,"org.eclipse.rse.shells.ui",1445962726608
stopped,bundle,org.eclipse.rse.files.ui,3.2.1.R33x_v201109141647,"org.eclipse.rse.files.ui",1445962726608
stopped,bundle,org.eclipse.rse.processes.ui,3.0.300.v201101042155,"org.eclipse.rse.processes.ui",1445962726609
stopped,bundle,org.eclipse.xtext.xtend2.ui,2.2.1.v201112130541,"org.eclipse.xtext.xtend2.ui",1445962726630
stopped,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1445962726630
stopped,bundle,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder",1445962726633
stopped,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1445962726638
stopped,bundle,rcs.rtpl.xtext.esterel2012.ui,1.0.4,"rcs.rtpl.xtext.esterel2012.ui",1445962726651
stopped,bundle,org.eclipse.xtext.ui.codetemplates.ui,2.2.1.v201112130541,"org.eclipse.xtext.ui.codetemplates.ui",1445962726667
stopped,bundle,org.eclipse.xtext.ui.codetemplates,2.2.1.v201112130541,"org.eclipse.xtext.ui.codetemplates",1445962726667
stopped,bundle,org.eclipse.xtext.xbase.ui,2.2.1.v201112130541,"org.eclipse.xtext.xbase.ui",1445962726668
stopped,bundle,org.eclipse.xtext.xtend2,2.2.1.v201112130541,"org.eclipse.xtext.xtend2",1445962726668
stopped,bundle,rcs.rtpl.xtext.esterel2012,1.0.4,"rcs.rtpl.xtext.esterel2012",1445962726668
stopped,bundle,org.eclipse.xtext.xbase,2.2.1.v201112130541,"org.eclipse.xtext.xbase",1445962726668
stopped,bundle,rcs.rtpl.xtext.lustre.generator,1.0.0,"rcs.rtpl.xtext.lustre.generator",1445962726668
stopped,bundle,rcs.rtpl.xtext.lustre.ui,1.0.5.b,"rcs.rtpl.xtext.lustre.ui",1445962726669
stopped,bundle,rcs.rtpl.xtext.lustre,1.0.4,"rcs.rtpl.xtext.lustre",1445962726670
stopped,bundle,rcs.rtpl.xtext.giotto.builder,1.1.1.b,"rcs.rtpl.xtext.giotto.builder",1445962726671
stopped,bundle,rcs.rtpl.xtext.giotto.generator,1.0.0,"rcs.rtpl.xtext.giotto.generator",1445962726671
stopped,bundle,rcs.rtpl.xtext.giotto.ui,1.0.7.b,"rcs.rtpl.xtext.giotto.ui",1445962726672
stopped,bundle,rcs.rtpl.xtext.giotto,1.0.3,"rcs.rtpl.xtext.giotto",1445962726674
stopped,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1445962726674
stopped,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1445962726675
stopped,bundle,org.eclipse.xtext.common.types.shared,2.2.1.v201112130541,"org.eclipse.xtext.common.types.shared",1445962726676
stopped,bundle,org.eclipse.xtext.ui.ecore,2.2.1.v201112130541,"org.eclipse.xtext.ui.ecore",1445962726676
stopped,bundle,org.eclipse.xtext.ui.shared,2.2.1.v201112130541,"org.eclipse.xtext.ui.shared",1445962726676
