what,kind,bundleId,bundleVersion,description,time
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.checkEsterel",1446835238174
started,bundle,rcs.rtpl.xtext.esterel.preferences,1.0.2.b,"rcs.rtpl.xtext.esterel.preferences",1446835238553
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446835238796
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1446835238969
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1446835238989
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1446835238990
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1446835238991
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446835241363
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.runEsterel",1446835244150
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446835244510
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1446835244713
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1446835244739
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446835248115
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446835248456
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446835248862
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446835334989
opened,editor,rcs.rtpl.xtext.esterel2012.ui,1.0.4,"rcs.rtpl.xtext.esterel2012.Esterel",1446835339645
activated,editor,rcs.rtpl.xtext.esterel2012.ui,1.0.4,"rcs.rtpl.xtext.esterel2012.Esterel",1446835339753
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446835339765
activated,editor,rcs.rtpl.xtext.esterel2012.ui,1.0.4,"rcs.rtpl.xtext.esterel2012.Esterel",1446835341200
activated,editor,rcs.rtpl.xtext.esterel2012.ui,1.0.4,"rcs.rtpl.xtext.esterel2012.Esterel",1446835342470
activated,editor,rcs.rtpl.xtext.esterel2012.ui,1.0.4,"rcs.rtpl.xtext.esterel2012.Esterel",1446835350435
activated,editor,rcs.rtpl.xtext.esterel2012.ui,1.0.4,"rcs.rtpl.xtext.esterel2012.Esterel",1446835372785
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.buildEsterel",1446835380404
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446835380752
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446835383786
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446835384165
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446835384599
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.runEsterel",1446835389187
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446835389632
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446835392324
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446835392650
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446835394113
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446835430616
activated,editor,rcs.rtpl.xtext.esterel2012.ui,1.0.4,"rcs.rtpl.xtext.esterel2012.Esterel",1446835444350
activated,editor,rcs.rtpl.xtext.esterel2012.ui,1.0.4,"rcs.rtpl.xtext.esterel2012.Esterel",1446835452068
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1446835457392
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1446835457584
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1446835457751
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1446835458037
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446835463966
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446835473916
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.runEsterel",1446835482463
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446835482826
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446835485416
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446835485748
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446835486926
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446835487037
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446835574339
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446835583457
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.runEsterel",1446835588369
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446835588711
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446835591615
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446835591949
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446835592748
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446835592902
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446835713904
activated,editor,rcs.rtpl.xtext.esterel2012.ui,1.0.4,"rcs.rtpl.xtext.esterel2012.Esterel",1446835722876
activated,editor,rcs.rtpl.xtext.esterel2012.ui,1.0.4,"rcs.rtpl.xtext.esterel2012.Esterel",1446835738116
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1446835751742
activated,editor,rcs.rtpl.xtext.esterel2012.ui,1.0.4,"rcs.rtpl.xtext.esterel2012.Esterel",1446835754326
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1446835756504
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446835769726
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.runEsterel",1446835788383
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446835788741
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446835791084
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446835791425
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446835792133
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446835792290
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446835939060
activated,editor,rcs.rtpl.xtext.esterel2012.ui,1.0.4,"rcs.rtpl.xtext.esterel2012.Esterel",1446835941074
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.runEsterel",1446835955941
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446835956303
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446835959594
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446835959929
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446835960102
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446836336023
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.buildEsterel",1446836338344
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446836338689
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446836340935
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446836341278
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446836341465
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.checkEsterel",1446836343457
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446836343807
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446836346238
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.runEsterel",1446836348770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446836349133
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446836352027
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446836352343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446836352542
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1446836357077
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.runEsterel",1446836365681
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446836366017
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1446836366058
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446836368058
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446836368390
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446836368594
activated,editor,rcs.rtpl.xtext.esterel2012.ui,1.0.4,"rcs.rtpl.xtext.esterel2012.Esterel",1446836378089
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446836384655
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.buildEsterel",1446836392782
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446836393121
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446836400495
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446836400840
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446836401006
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446836465358
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.runEsterel",1446836468335
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446836468668
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446836471239
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446836471572
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446836471753
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446836477274
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446836485236
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.runEsterel",1446836487350
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446836487731
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446836490038
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446836490382
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446836491131
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446836491297
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446836811223
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446836815508
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446836817533
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446836819769
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446836821329
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1446836822942
activated,editor,rcs.rtpl.xtext.esterel2012.ui,1.0.4,"rcs.rtpl.xtext.esterel2012.Esterel",1446836827952
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446836879261
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.runEsterel",1446836881663
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446836882034
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446836884323
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446836884670
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446836884846
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446836913495
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446836923152
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.runEsterel",1446836926603
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446836926951
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446836929209
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446836929541
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446836929733
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446836944677
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.runEsterel",1446836947362
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446836947699
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446836950063
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446836950402
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446836950572
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446837013162
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.runEsterel",1446837015099
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446837015465
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446837018820
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446837019154
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446837019324
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446837022885
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.runEsterel",1446837024896
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446837025235
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446837028318
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446837028661
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446837028843
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446837033298
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.runEsterel",1446837035665
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446837036008
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446837039240
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446837039577
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446837039739
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446837047720
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446837048507
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446837084858
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446837091963
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446837097838
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446837100544
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446837102300
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.runEsterel",1446837104642
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446837104986
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446837106645
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446837106977
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446837107175
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446837113764
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446837123348
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.runEsterel",1446837125268
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446837125606
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446837128511
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446837128838
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446837129018
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1446837175398
activated,editor,rcs.rtpl.xtext.esterel2012.ui,1.0.4,"rcs.rtpl.xtext.esterel2012.Esterel",1446837182281
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446837202536
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.runEsterel",1446837205710
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446837206052
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446837208930
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446837209260
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446837209448
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1446837242883
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1446837243437
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1446837243882
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1446837244417
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1446837244875
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1446837245245
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1446837245572
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1446837245877
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1446837246169
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1446837246542
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1446837247225
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1446837247571
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1446837247948
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1446837248282
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1446837248645
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1446837251240
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1446837252416
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1446837252947
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1446837253261
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1446837253580
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1446837253831
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1446837254015
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1446837255549
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1446837256582
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1446837256986
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1446837257450
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1446837257787
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1446837258160
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1446837258597
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1446837259010
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1446837259394
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1446837259840
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1446837260184
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1446837260528
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1446837263993
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1446837270904
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1446837272449
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.buildEsterel",1446837275314
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446837275651
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446837277499
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.runEsterel",1446837279182
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446837279538
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446837285659
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446837285988
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446837286164
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446837292979
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.runEsterel",1446837295126
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446837295543
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446837298531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446837298893
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446837299629
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446837299791
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446837302355
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446837307943
