what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446575159120
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446575159311
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1446575205237
activated,editor,rcs.rtpl.xtext.esterel2012.ui,1.0.4,"rcs.rtpl.xtext.esterel2012.Esterel",1446575221537
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1446575232346
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1446575255798
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446575255810
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446575275279
activated,editor,rcs.rtpl.xtext.esterel2012.ui,1.0.4,"rcs.rtpl.xtext.esterel2012.Esterel",1446575275486
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1446575277255
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446575277264
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446575317115
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446575321137
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446575322445
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446575324977
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446575327827
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1446575458842
executed,command,org.eclipse.xtext.ui,2.2.1.v201112130541,"org.eclipse.xtext.ui.ToggleCommentAction",1446575473713
executed,command,org.eclipse.xtext.ui,2.2.1.v201112130541,"org.eclipse.xtext.ui.ToggleCommentAction",1446575476739
executed,command,org.eclipse.xtext.ui,2.2.1.v201112130541,"org.eclipse.xtext.ui.ToggleCommentAction",1446575478671
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446575489773
executed,command,org.eclipse.xtext.ui,2.2.1.v201112130541,"org.eclipse.xtext.ui.ToggleCommentAction",1446575499175
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446575502105
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.buildEsterel",1446575505898
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446575506270
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446575507775
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446575508092
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446575508291
executed,command,org.eclipse.xtext.ui,2.2.1.v201112130541,"org.eclipse.xtext.ui.ToggleCommentAction",1446575520286
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446575522031
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446575527992
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.buildEsterel",1446575530107
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446575530458
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446575531668
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446575531975
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446575532329
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.buildEsterel",1446575539915
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446575540298
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446575542609
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446575542932
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446575543333
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446575623548
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.buildEsterel",1446575625458
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446575625815
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446575627280
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446575627590
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446575627796
executed,command,org.eclipse.xtext.ui,2.2.1.v201112130541,"org.eclipse.xtext.ui.ToggleCommentAction",1446575647159
executed,command,org.eclipse.xtext.ui,2.2.1.v201112130541,"org.eclipse.xtext.ui.ToggleCommentAction",1446575651907
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446575673192
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.buildEsterel",1446575678929
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446575679300
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446575681312
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446575681632
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446575681814
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446575690276
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446575694926
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.buildEsterel",1446575697071
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446575697409
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446575699305
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446575699628
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446575699822
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446575704515
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.buildEsterel",1446575707194
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446575707568
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446575709850
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446575710181
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446575710379
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446575720044
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.buildEsterel",1446575721897
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446575722271
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446575724125
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446575724461
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446575724622
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446575870944
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.buildEsterel",1446575874839
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446575875196
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446575876581
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446575876891
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446575877093
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.buildEsterel",1446576085534
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446576085899
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446576087935
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446576088243
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446576088445
executed,command,org.eclipse.xtext.ui,2.2.1.v201112130541,"org.eclipse.xtext.ui.ToggleCommentAction",1446576101573
executed,command,org.eclipse.xtext.ui,2.2.1.v201112130541,"org.eclipse.xtext.ui.ToggleCommentAction",1446576118111
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446576160321
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.buildEsterel",1446576163739
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446576164103
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446576166907
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446576167216
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446576167384
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446576219712
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1446576301423
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446576303432
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446576335303
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446576339167
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446576344533
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446576347175
error,log,,,"org.eclipse.xtext.builder.nature.ToggleXtextNatureAction  - org.eclipse.core.internal.resources.ResourceException: Could not set the project description for 'debug_project' because the project description file (.project) is out of sync with the file system.\n",1446576355548
opened,editor,rcs.rtpl.xtext.esterel2012.ui,1.0.4,"rcs.rtpl.xtext.esterel2012.Esterel",1446576355551
activated,editor,rcs.rtpl.xtext.esterel2012.ui,1.0.4,"rcs.rtpl.xtext.esterel2012.Esterel",1446576355622
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446576355678
activated,editor,rcs.rtpl.xtext.esterel2012.ui,1.0.4,"rcs.rtpl.xtext.esterel2012.Esterel",1446576357735
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1446576363221
activated,editor,rcs.rtpl.xtext.esterel2012.ui,1.0.4,"rcs.rtpl.xtext.esterel2012.Esterel",1446576364208
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1446576365246
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446576372148
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.buildEsterel",1446576381571
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446576381934
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446576383780
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446576384120
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446576387301
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1446576389421
activated,editor,rcs.rtpl.xtext.esterel2012.ui,1.0.4,"rcs.rtpl.xtext.esterel2012.Esterel",1446576410601
activated,editor,rcs.rtpl.xtext.esterel2012.ui,1.0.4,"rcs.rtpl.xtext.esterel2012.Esterel",1446576421691
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446576423494
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1446576428284
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.buildEsterel",1446576430531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446576430904
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446576432471
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446576432794
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446576432989
activated,editor,rcs.rtpl.xtext.esterel2012.ui,1.0.4,"rcs.rtpl.xtext.esterel2012.Esterel",1446576442947
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1446576442968
activated,editor,rcs.rtpl.xtext.esterel2012.ui,1.0.4,"rcs.rtpl.xtext.esterel2012.Esterel",1446576444677
executed,command,org.eclipse.xtext.ui,2.2.1.v201112130541,"org.eclipse.xtext.ui.ToggleCommentAction",1446576452831
activated,editor,rcs.rtpl.xtext.esterel2012.ui,1.0.4,"rcs.rtpl.xtext.esterel2012.Esterel",1446576455243
activated,editor,rcs.rtpl.xtext.esterel2012.ui,1.0.4,"rcs.rtpl.xtext.esterel2012.Esterel",1446576459906
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446576460813
activated,editor,rcs.rtpl.xtext.esterel2012.ui,1.0.4,"rcs.rtpl.xtext.esterel2012.Esterel",1446576461559
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.buildEsterel",1446576464080
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446576464446
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446576466272
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446576466587
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446576466790
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1446576470326
activated,editor,rcs.rtpl.xtext.esterel2012.ui,1.0.4,"rcs.rtpl.xtext.esterel2012.Esterel",1446576474341
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1446576475259
activated,editor,rcs.rtpl.xtext.esterel2012.ui,1.0.4,"rcs.rtpl.xtext.esterel2012.Esterel",1446576477297
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446576547766
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.buildEsterel",1446576552610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446576552985
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446576554952
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446576555286
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446576561360
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446576571362
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.buildEsterel",1446576573754
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446576574105
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446576576101
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446576576441
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446576577818
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446576632735
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.buildEsterel",1446576634472
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446576634824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446576636792
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446576637119
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446576638549
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446576657335
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.buildEsterel",1446576660435
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446576660807
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446576662837
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446576663164
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446576665210
activated,editor,rcs.rtpl.xtext.esterel2012.ui,1.0.4,"rcs.rtpl.xtext.esterel2012.Esterel",1446576984258
executed,command,org.eclipse.xtext.ui,2.2.1.v201112130541,"org.eclipse.xtext.ui.ToggleCommentAction",1446576994667
activated,editor,rcs.rtpl.xtext.esterel2012.ui,1.0.4,"rcs.rtpl.xtext.esterel2012.Esterel",1446576999261
activated,editor,rcs.rtpl.xtext.esterel2012.ui,1.0.4,"rcs.rtpl.xtext.esterel2012.Esterel",1446577001681
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446577005765
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.buildEsterel",1446577010623
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446577010985
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446577013449
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446577013772
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446577013973
activated,editor,rcs.rtpl.xtext.esterel2012.ui,1.0.4,"rcs.rtpl.xtext.esterel2012.Esterel",1446577037311
activated,editor,rcs.rtpl.xtext.esterel2012.ui,1.0.4,"rcs.rtpl.xtext.esterel2012.Esterel",1446577057848
activated,editor,rcs.rtpl.xtext.esterel2012.ui,1.0.4,"rcs.rtpl.xtext.esterel2012.Esterel",1446577097733
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.checkEsterel",1446577112373
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446577112740
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446577114761
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.buildEsterel",1446577116828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446577117204
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446577118556
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446577118874
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446577119084
executed,command,rcs.rtpl.xtext.esterel.builder,1.1.1.b,"rcs.rtpl.xtext.esterel.builder.commands.runEsterel",1446577122372
